index,label,tweet
810,0,@JohnPUTCH @CougarTownRally @CourteneyCox @bobclendenin @MrJoshHopkins @IBGomez I am so immensely sad about this.
811,0,"@RandBallsStu @floyding I mean Zach is a teacher, amirite?"
812,2,@CalmKitchen @menhealuk I smashed my Samsung galaxy running back to the car trying to avoid a parking ticket 
813,0,"Is it wrong of me to not want to read about horrible things in this world, just for one day?"
814,0,This pressure is unreal. Keep it up
815,1,@NPCole23 hahaha yeah I think so too cause you know how she loves her with all her heart 😂😂😂.... #NOT 🔫.
816,1,my favorite thing to do on Tuesday is write psychology papers😐  #killme
817,2,@kobebryant  don't you see the  for call teammates soft when you haven't been to practice in 2 weeks?  #overpaid.
818,1,"Dear Dr. Diaz, gravity does not exist, Einstein got it wrong. I wrote a book explaining my theory, let me know if you want to read it "
819,0,@SQLSophist is that  ?
820,0,@KateOnTheGo Things also go slowly when you are waiting for them especially!
821,0,#Big #match #verdict: Tottenham's #Chelsea #loss #was  #another #dark #night #at #the ...: There was no end to... http://t.co/ozmBpRPR95
822,1,last day of classes #trill except finals whoop 
823,0,@xvictorialeighx @annagmorey what the hell ever.
824,1,Just flossed and then ate right after #inconvenient 
825,3,What to do with that old #motherboard you have laying around. #NOT http://t.co/RjtcaMq9Gz #guitarpicks
826,0,Wasn't the playoff supposed to make this process easier?? #NCAA
827,1,Cook and England rudderless at the death. Seven games and we've got progressively worse! Can't wait 'till they arrive here for WC #sarcasm
828,0,Let's just not pretend for once. .
829,0,#America #continues to show us that it is  here for #BlackPeople even though http://t.co/plj8KgPsbu
830,0,But it's time to face the truth... I will never be with you
831,0,@IAOLLC . #please email me captainpc@me.com or contact through DM myself or @Bennolikes . #I #have #DM #Address #details #but #not#had#reply
832,1,I love the meaningful messages of automake. 
833,0,@francescapinder @girlposts this vine won't come up 😫😫😫
834,1,"Rogers, that smile just so accurately captures my reaction when I receive an extra high phone bill!   http://t.co/vFP1ehx7yL"
835,1,@FinestDos @TheFinestSquad @KroniumSquad Oh wow your talking Skype! Cool! 
836,1,My year is ending perfectly😂 
837,0,Finally went to the doctor and feeling so much better.
838,0,My life on a daily basis  #notreally #lcsbeauty #followme #lblogger http://t.co/Gb7WECItTD
839,0,How far would you go for #safety? http://t.co/cN4Nv8FDf0 #onlinedating #relationships via @TheM3Blog
840,0,@alyssaanicoleL this Friday  lit
841,0,"Mike Smith and Brian Hoyer walk into a bar. They sit down and at the same time say ""I told you it wasn't all my fault"" #Coyotes #Browns"
842,1,Why is paper so sharp? Someone should put a ban on paper!  #liberalmentality
843,0,@DollyGarland @garrettaddison: Thats quite an interesting number coz I managed to read only 17 but i will surely make it in #2015.
844,0,Produce all kinds of Creative Designs #hypebeast| http://t.co/FFr9n5OwyW http://t.co/BuXfJWZ4WC
845,1,Thanks bus. Thanks for telling me where I am. So helpful.  
846,0,In Scotland ( the little country that's attached to the north of England) 🇬🇧❄️
847,0,"I'll keep this smile on my face to get myself through this bullcrap, instead of breaking down like usual."
848,0,"#WreathAcrossAmerica #Jax it is finnished http://t.co/7TfL9AteCu, #honor #FallenHeros in Jax||http://t.co/OXybfwwWb6 http://t.co/JO0P3X54YU"
849,1,"decided to do a really fun thing, left myself 15 hours to sit an exam and write 3 x min. 1000 word essays "
850,0,"@SenRandPaul #ChrisChristy will  do well among republican voters.#JebBush, I think he could do well, democrats don't like him."
851,0,"@Cameronjwalker4 I don't think, I know x"
852,0,http://t.co/OoDCAadwux #TeenAnalCasting #Alice Alice and Dana -TLW 3X05 Part 2
853,1,stomach flu once again...what a surprise.  😒😷
854,0,Hoar frost is challenging for some to spell.
855,0,"@SR_Duncan @benpobjie Darn, my sock joke needs fixing?"
856,0,"Can't get over this very British weather! Remember to check under you cars and wheels for any small animals, they like to hide under cars 🐱🐶"
857,0,Follow> @idealmusicmgt and get your FREE DEMO of their industry buzzing app seen at http://t.co/5GKFlBKr40
858,0,"@bluedemloyalty , former Chairwoman, US Commission on Civil Rights"
859,1,@Tara_KnowlesMD // LOL...Apparently I leave a big impression. 
860,1,Done to much again  http://t.co/BYd8Np3eQV
861,0,@TayCif love you so much taylor ✨🙇
862,0,"@fuegalove: @princessTAYLER: Me and Cam Newton will be engaged by the end of this year just wait on it lmao"" BYYER FOOLISHA""<<good night"
863,1,saturday class wee 
864,0,Long distance relationships are serious SH*t #not ayoba...
865,1,"Time for the post Christmas car wash, yay!!!  #friesenfamilychristmas"
866,0,Let's go CAVS!!! #cleveland #cavs #cavaliers #nba @ Quicken Loans Arena http://t.co/QiSPa7nC8B
867,0,@Dizzle729 ahh... the hill. I seem to remember (sort of) mud sliding down that hill at many a Buffet / Steve Miller concert. #GoodTimes
868,1,Just got yelled at by proxy. It's going to be an excellent day. #sarcasm
869,0,Not this room please I don't want this
870,1,"@MatthewWRossi getting power from wind is so outdated and unsightly, we should be siphoning it directly from the sun by now. "
871,0,@livejazzman #do  #worry. They're Percey. @CharlemagneII got the same pair.
872,0,Lol at people saying they're turning 13 this year when did I start following kids #sorry
873,1,8.30am conference calls.|#love 
874,0,Just hangin' with ma dawg #eyesup http://t.co/Uz9vbwCvZE
875,1,you're so sweet 
876,2,"#Irony RT @West1Jess: If you're going to give someone a scathing, 1-Star review for poor grammar, FFS use proper grammar."
877,0,WHOOO!!! GOD I LOVE MY TEAM. #dcRising #WizRockets
878,0,Buddhism Chant (kids) https://t.co/prrr8wRhoL #Music #Education
879,1,Westbrook 16 points on 42 shots ok ok I see you working 
880,0,"http://t.co/ySZ6vrKEle #TeensAnalyzed  Not expirienced, but cock hungry"
881,0,Please snow let us get out of dance early
882,1,Absolutely great having no lesson from half 10 until half 3 today  #zzzz
883,0,Thanks @ahtohg for connecting. Always look forward to exchange thoughts n ideas with #entrepreneur working on #green n #sustainability
884,0,@allkpop: Jessica sheds tears at her fan signing event http://t.co/Xk3YGh3POo http://t.co/ul8uEgde9G||It makes me weak everytime Sica ;_;
885,0,"> @CleartalkingCom Cell Phone Accessories: Accessory Kits, Audio Adapters, Batteries, Bluetooth Speakers, http://t.co/lXhKh21D7W"
886,1,@AskPlayStation returning my brand new ps4 thanks to your faulty security. #goodjob #not
887,0,I dont understand tlist as I dont read inamorata I only read inamorato lmao #sorry or prob  lol
888,0,@rbr07 @TonyBarretTimes indeed two people from the opposite political divide not slinging insults. What is twitter coming to 
889,0,Porygon2 are  found in the www.monstermmorpg. com wild. #firemen follow @MonsterMMORPG #paint
890,0,Chenua Achebe - when things fall apart
891,1,@GlasgowCC doing a great job...   What do I pay my extortionate council taxes for? #Disgrace #OngoingProblem http://t.co/FQZUUwKSoN
892,0,Every story has an end.. but in life every Ending ia just a new Begining. #quoteoftheday #lifequotes
893,1,"@MattHDGamer FUT14 ofc, the corners <3___<3 they where faaaantastic "
894,1,i just loveee bein short and having my sweatpants go all the way under my feet its so fun... 💩
895,1,i'm so funny 
896,0,"#notcies #eu European Council: Press conference by Donald TUSK, Jean-Claude JUNCKER,, and Matteo RENZI, http://t.co/hHXQv23u65"
897,0,"@CallOfDutyAW_ @MrProWestie @GameSproutYT BF4 SP is shit, while the MP was broken for 11 months so..."
898,1,It's gonna be a great day 😃 
899,0,I'm really excited for next semester
900,0,Eskom load-shedding hammers the Rand again: http://t.co/L9CTtRVASn  Current spot rate USD1=R11.45 http://t.co/PGZHDkBJGD #VivaANCviva 
901,2,"Being a hipster now is so mainstream. Oh, the irony. #hipster #irony"
902,0,@DJDARO1 it's no fair that u get to have a lie on & I'm up early for College and it's bloody freezing🚍❄⛄😋  #fair #lucky #duck
903,1,@BOWTIEBOSS Ooooh only the 'economic' destruction of the country. Now that makes a world of a difference. 
904,1,Why can't I (You) retweet my (your) own tweets? This is an important issue that needs to be resolved! 
905,0,Two Broke Rednecks father/daughter riffing team who make fun of old educational films n more http://t.co/okfWzkWOmQ | http://t.co/7QG3iFJAyu
906,3,This team would finish fourth. #Irony #Arsenal #Afc
907,0,I'm not staring at your boobs hun..I'm looking at your heart #relax
908,2,"My entire career has been devoted to being a BOSS in beating corruption, but I get beat in a corrupt election #Irony #SoCloseTilden #1Vote"
909,0,my life won't be complete until I meet @Theresacaputo 💕
910,0,I need to get out of this car before I kill my dad.
911,0,@BestProAdvice: http://t.co/yRl7MbKNzB  true....you can't replace your one and only mam.
912,0,I messed up today guys. I thought about work. D: #fail #itsabovemypaygradetocare #stillcare #lesigh
913,0,@UberStaub you have never seen me
914,0,@HaadeaP the word itself is a mockery .... Bae ...like abey 😣
915,0,Welp! Back to the drawing board 😣  #mua #sike  #eyeliner #fail #notforme #makeup #naturalgirl... http://t.co/u0xbdxWysd
916,1,"@davidfarrellfaz LOL aye you're a funny fecker-;)  |And anytime Ironside, you fancy a wee race just let me know!!"
917,2,@rowdiejones:  When continuationists demand a prooftext for cessationism. / @BibChr beautiful observation
918,0,It's 8:46 and I'm ready for bed.
919,3,"@maxsnape1 who you calling bottle job I'll take teeth. Yeah I'm game mate, at training tonight too, I'll remember your hat "
920,1,@dukeblueplanet @CoachKaman The number 2 play was awesome. 
921,3,I got tampons!  http://t.co/lnWQtxriUZ
922,0,"Canny wait to get my new phone, sneaks and clothes on thursday #payday #would #be #rude  #too"
923,1,Today is awesome! 
924,2,"I used to joke around about my cats being able to open my doors, never expected it happen. "
925,0,@Arlo2121 @BillBruno @AtomicDeke @ftwpodcast @followthatband @joeftwpodcast
926,0,that way people get to understand disabilities and not stare at us funny wen we out and about#IDPwD#disability
927,0,@TomBull114 @MatthewBull07 were not American it's mum
928,3,@louiseinwords We all have our crosses to bear. LOL 
929,2,@XboxSupport even your link to the service alert is down. 
930,1,Now I remember why I buy books online @WaterstonesMK #servicewithasmile 
931,1,Having to be up in four hours sounds great 
932,2,Going to watch a movie about murder. Merry christmas ;) 
933,0,@deray Definitely not...racism is systematic and entrenched in every American institution..also in black/white binary construction
934,0,Can't take my eyes off you|http://t.co/cKYk9vXewc via @YouTube
935,0,@restlessduncan @SR_Duncan I accept him the way he is...
936,1,So Jeremy Irons and Alan Rickman are BOTH in Marrakech just one week before I'm going there #everythingisfine #not #sonot
937,1,It's so much fun to drive a front wheel drive car in the snow 
938,2, how half of the world is suffering from obesity and the other half is dying of famine!!!!!
939,1,A £718 phone bill is a lovely email to wake up to 
940,0,@RenuGill_x someone's on the defensive...if the shoe fits 🐸☕️
941,0,"It's the crackhead uncle of the HBCU family ""@_KKoolPoINtz_: Every HBCU in Alabama looks at Alabama State sideways lmao!"""
942,0,Finished the year strong with a good bike workout! Missed a lot this year resting my shoulder--hoping for better in 2015. Happy new year.
943,0,"@jonmorosi It took 4-5 hours but in the end, Morosi was right and Nightengale's sources were wrong."
944,0,"Peshawar school massacre: Pak must know their greater enemy is terrorism, not India.#Peshawarattack"
945,3,"@JohnCena @VinceMcMahon @steveaustinBSR hope you have more ambition john, cause no one else seems too. "
946,0,"@SundayChants: Tag a teammate who is so bad, he runs the line every week. http://t.co/FCMmmF4h3h I'm sorry to say it's @sam__clough"
947,0,@johnmcternan @theSNP in the paper that supported the blackshirts. 
948,1,Now I see why this play wasn't reviewed. Because it wasn't even close.  http://t.co/jWu6lbpv5m
949,1,2a TL shows Lester's 6/$155m deal's a hit Boston - Wish all announcements were made when parties involved least coherent #Notsarcasm
950,1,"I guess I'll eat leftovers for breakfast AGAIN, while others get black bear.. #cuzididntwantgoodfood  #truth #hungry 😒👍"
951,0,http://t.co/kmipajconx Dont mess with a #Ninja ! #KO http://t.co/4yT7wLCqZA
952,1,What an amazing start to the weekend!  #ohgoditsfridayagain
953,0,Why couldn't I just stay sleeping
954,1,"Thanks mum for farting ... Not once, but twice during dinner with the BF. #NiceOne "
955,0,I'm kinda missing summer @barbiegirl678 .|.|.|#summer #2o14 #bestie #alena #bestfriend #idek #we #cool  #chips #food #followme #ifoll...
956,1,And you just skip my TBH? Do you not like me so much as to just erase me from your life or something? #awesome 😤
957,0,BITCH WHERE THE FUCK U THINK IM GOING?????|BETTER SIT ON DOWN WITH THE REST OF THESE BITCHES WAITTNG FOR ME TO MOVE....  NEVA
958,0,Carbon everywhere :) #carbon #hood  #sticker #strips #down #red #automotive #dope #cars... http://t.co/uNHBB7v1Fv
959,2,@Metri_HennyKing u bragged all yr about having Peyton in 2 leagues only to get beat in the 1st round in both #irony 😂😂😂😂
